RPi_Dev,ts,x,y,z,vx,vy,vz,ax,ay,az,temp,ox,oy,oz,wx,wy,wz,RPi_Dev,ts,x,y,z,vx,vy,vz,ax,ay,az,temp,ox,oy,oz,wx,wy,wz,RPi_Dev,ts,x,y,z,vx,vy,vz,ax,ay,az,temp,ox,oy,oz,wx,wy,wz,RPi_Dev,ts,x,y,z,vx,vy,vz,ax,ay,az,temp,ox,oy,oz,wx,wy,wz,RPi_Dev,ts,x,y,z,vx,vy,vz,ax,ay,az,temp,ox,oy,oz,wx,wy,wz,RPi_Dev,ts,x,y,z,vx,vy,vz,ax,ay,az,temp,ox,oy,oz,wx,wy,wz,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
0,48663774,-0.765803,153.162445,-1067.024262,-0.045998,6.744533,-47.192390,-0.009033,0.151611,-1.049072,23.400588,8.524339,-71.205027,-17.754384,0.320611,-1.679389,-0.320611,1,48671293,-982.181859,-0.079280,-178.961548,-43.677910,-0.075849,-8.060047,-0.980225,0.000977,-0.176758,24.906471,-102.957727,52.781344,-161.738150,-2.251908,1.030534,-3.816794,2,48678839,248.153650,-1000.652342,358.239576,10.864469,-44.170934,15.796013,0.232910,-0.972412,0.355713,24.012353,60.181065,77.316621,49.873568,1.244275,1.923664,1.305344,3,48686356,-1005.608713,25.790391,147.156958,-44.522434,1.043209,6.614124,-0.994141,0.013428,0.162354,23.212353,190.626128,69.575324,-65.743091,4.183206,1.221374,-1.603053,4,48693823,22.859150,160.115851,902.176246,0.961381,7.067954,39.917195,0.034668,0.156982,0.906006,22.977059,50.084783,82.896060,-167.587001,1.007634,2.022901,-3.702290,5,48701240,-122.974213,-1010.683772,-38.614273,-5.451834,-44.732577,-1.630125,-0.126953,-0.997314,-0.044434,24.718235,-60.402372,26.003514,-59.883664,-1.427481,0.534351,-1.709924,
